State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Arrivals_Qtl
Maharashtra,Nashik,Satana,Cotton,Medium Staple,FAQ,2026-08-09,5893,7500,6697,740
Maharashtra,Nashik,Satana,Cotton,Medium Staple,FAQ,2026-08-08,5915,7528,6722,575
Maharashtra,Nashik,Satana,Cotton,Medium Staple,FAQ,2026-08-07,5864,7463,6664,167
Maharashtra,Nashik,Satana,Cotton,Medium Staple,FAQ,2026-08-06,5843,7436,6640,133
Maharashtra,Nashik,Satana,Cotton,Medium Staple,FAQ,2026-08-05,5897,7506,6702,453
Maharashtra,Nashik,Satana,Cotton,Medium Staple,FAQ,2026-08-04,5850,7445,6648,574
Maharashtra,Nashik,Satana,Cotton,Medium Staple,FAQ,2026-08-03,5811,7396,6604,230
Maharashtra,Nashik,Satana,Cotton,Medium Staple,FAQ,2026-08-02,5827,7416,6622,355
Maharashtra,Nashik,Satana,Cotton,Medium Staple,FAQ,2026-08-01,5813,7398,6606,419
Maharashtra,Nashik,Satana,Cotton,Medium Staple,FAQ,2026-07-31,5774,7349,6562,189
Maharashtra,Nashik,Satana,Cotton,Medium Staple,FAQ,2026-07-30,5806,7389,6598,235
Maharashtra,Nashik,Satana,Cotton,Medium Staple,FAQ,2026-07-29,5796,7377,6587,361
Maharashtra,Nashik,Satana,Cotton,Medium Staple,FAQ,2026-07-28,5764,7337,6551,257
Maharashtra,Nashik,Satana,Sugarcane,Co-86032,FAQ,2026-08-26,264,336,300,359
Maharashtra,Nashik,Satana,Sugarcane,Co-86032,FAQ,2026-08-25,264,336,300,698
Maharashtra,Nashik,Satana,Sugarcane,Co-86032,FAQ,2026-08-24,264,336,300,482
Maharashtra,Nashik,Satana,Sugarcane,Co-86032,FAQ,2026-08-23,264,336,300,683
Maharashtra,Nashik,Satana,Sugarcane,Co-86032,FAQ,2026-08-22,264,336,300,384
Maharashtra,Nashik,Satana,Sugarcane,Co-86032,FAQ,2026-08-21,271,346,309,705
Maharashtra,Nashik,Satana,Sugarcane,Co-86032,FAQ,2026-08-20,291,370,331,484
Maharashtra,Nashik,Satana,Sugarcane,Co-86032,FAQ,2026-08-19,312,397,355,617
Maharashtra,Nashik,Satana,Sugarcane,Co-86032,FAQ,2026-08-18,348,443,396,741
Maharashtra,Nashik,Satana,Sugarcane,Co-86032,FAQ,2026-08-17,361,460,411,314
Maharashtra,Nashik,Satana,Sugarcane,Co-86032,FAQ,2026-08-16,332,423,378,234
Maharashtra,Nashik,Satana,Sugarcane,Co-86032,FAQ,2026-08-15,329,418,374,691
Maharashtra,Nashik,Satana,Sugarcane,Co-86032,FAQ,2026-08-14,359,456,408,526
Maharashtra,Nashik,Satana,Sugarcane,Co-86032,FAQ,2026-08-13,401,510,456,323
Maharashtra,Nashik,Satana,Sugarcane,Co-86032,FAQ,2026-08-12,348,443,396,795
Maharashtra,Nashik,Satana,Sugarcane,Co-86032,FAQ,2026-08-11,363,462,413,707
Maharashtra,Nashik,Satana,Sugarcane,Co-86032,FAQ,2026-08-10,371,472,422,647
Maharashtra,Nashik,Satana,Sugarcane,Co-86032,FAQ,2026-08-09,352,449,401,463
Maharashtra,Nashik,Satana,Sugarcane,Co-86032,FAQ,2026-08-08,370,471,421,690
Maharashtra,Nashik,Satana,Sugarcane,Co-86032,FAQ,2026-08-07,352,448,400,734
Maharashtra,Nashik,Satana,Sugarcane,Co-86032,FAQ,2026-08-06,318,405,362,267
Maharashtra,Nashik,Satana,Sugarcane,Co-86032,FAQ,2026-08-05,359,456,408,134
Maharashtra,Nashik,Satana,Sugarcane,Co-86032,FAQ,2026-08-04,316,403,360,686
Maharashtra,Nashik,Satana,Sugarcane,Co-86032,FAQ,2026-08-03,323,412,368,552
Maharashtra,Nashik,Satana,Sugarcane,Co-86032,FAQ,2026-08-02,282,359,321,302
Maharashtra,Nashik,Satana,Sugarcane,Co-86032,FAQ,2026-08-01,284,361,323,653
Maharashtra,Nashik,Satana,Sugarcane,Co-86032,FAQ,2026-07-31,286,364,325,513
Maharashtra,Nashik,Satana,Sugarcane,Co-86032,FAQ,2026-07-30,285,362,324,770
Maharashtra,Nashik,Satana,Sugarcane,Co-86032,FAQ,2026-07-29,264,336,300,765
Maharashtra,Nashik,Satana,Sugarcane,Co-86032,FAQ,2026-07-28,264,336,300,248
Maharashtra,Nashik,Satana,Mustard,Yellow,FAQ,2026-08-26,4715,6000,5358,653
Maharashtra,Nashik,Satana,Mustard,Yellow,FAQ,2026-08-25,4746,6041,5394,694
Maharashtra,Nashik,Satana,Mustard,Yellow,FAQ,2026-08-24,4772,6073,5423,585
Maharashtra,Nashik,Satana,Mustard,Black,FAQ,2026-08-23,4771,6072,5422,286
Maharashtra,Nashik,Satana,Mustard,Yellow,FAQ,2026-08-22,4758,6055,5407,621
Maharashtra,Nashik,Satana,Mustard,Black,FAQ,2026-08-21,4822,6137,5480,137
Maharashtra,Nashik,Satana,Mustard,Yellow,FAQ,2026-08-20,4854,6177,5516,122
Maharashtra,Nashik,Satana,Mustard,Black,FAQ,2026-08-19,4862,6189,5526,530
Maharashtra,Nashik,Satana,Mustard,Yellow,FAQ,2026-08-18,4828,6145,5487,205
Maharashtra,Nashik,Satana,Mustard,Black,FAQ,2026-08-17,4890,6223,5557,667
Maharashtra,Nashik,Satana,Mustard,Yellow,FAQ,2026-08-16,4846,6167,5507,392
Maharashtra,Nashik,Satana,Mustard,Yellow,FAQ,2026-08-15,4844,6165,5505,589
Maharashtra,Nashik,Satana,Mustard,Black,FAQ,2026-08-14,4881,6212,5547,406
Maharashtra,Nashik,Satana,Mustard,Yellow,FAQ,2026-08-13,4856,6181,5519,589
Maharashtra,Nashik,Satana,Mustard,Black,FAQ,2026-08-12,4893,6228,5561,448
Maharashtra,Nashik,Satana,Mustard,Yellow,FAQ,2026-08-11,4891,6224,5558,704
Maharashtra,Nashik,Satana,Mustard,Yellow,FAQ,2026-08-10,4857,6182,5520,215
Maharashtra,Nashik,Satana,Mustard,Yellow,FAQ,2026-08-09,4914,6255,5585,423
Maharashtra,Nashik,Satana,Mustard,Yellow,FAQ,2026-08-08,4911,6250,5581,589
Maharashtra,Nashik,Satana,Mustard,Black,FAQ,2026-08-07,4840,6160,5500,524
Maharashtra,Nashik,Satana,Mustard,Black,FAQ,2026-08-06,4891,6224,5558,744
Maharashtra,Nashik,Satana,Mustard,Yellow,FAQ,2026-08-05,4860,6185,5523,549
Maharashtra,Nashik,Satana,Mustard,Black,FAQ,2026-08-04,4855,6180,5518,337
Maharashtra,Nashik,Satana,Mustard,Yellow,FAQ,2026-08-03,4855,6180,5518,463
Maharashtra,Nashik,Satana,Mustard,Black,FAQ,2026-08-02,4804,6115,5460,130
Maharashtra,Nashik,Satana,Mustard,Black,FAQ,2026-08-01,4795,6102,5449,119
Maharashtra,Nashik,Satana,Mustard,Yellow,FAQ,2026-07-31,4762,6061,5412,767
Maharashtra,Nashik,Satana,Mustard,Yellow,FAQ,2026-07-30,4759,6058,5409,284
Maharashtra,Nashik,Satana,Mustard,Black,FAQ,2026-07-29,4752,6049,5401,715
Maharashtra,Nashik,Satana,Mustard,Black,FAQ,2026-07-28,4738,6031,5385,444
Maharashtra,Nashik,Satana,Grapes,Thompson Seedless,FAQ,2026-08-26,4327,5508,4918,315
Maharashtra,Nashik,Satana,Grapes,Thompson Seedless,FAQ,2026-08-25,4299,5472,4886,370
Maharashtra,Nashik,Satana,Grapes,Thompson Seedless,FAQ,2026-08-24,4354,5541,4948,449
Maharashtra,Nashik,Satana,Grapes,Thompson Seedless,FAQ,2026-08-23,4396,5595,4996,469
Maharashtra,Nashik,Satana,Grapes,Thompson Seedless,FAQ,2026-08-22,4387,5584,4986,347
Maharashtra,Nashik,Satana,Grapes,Thompson Seedless,FAQ,2026-08-21,4412,5615,5014,285
Maharashtra,Nashik,Satana,Grapes,Thompson Seedless,FAQ,2026-08-20,4431,5640,5036,346
Maharashtra,Nashik,Satana,Grapes,Thompson Seedless,FAQ,2026-08-19,4435,5644,5040,138
Maharashtra,Nashik,Satana,Grapes,Thompson Seedless,FAQ,2026-08-18,4456,5671,5064,685
Maharashtra,Nashik,Satana,Grapes,Thompson Seedless,FAQ,2026-08-17,4482,5705,5094,429
Maharashtra,Nashik,Satana,Grapes,Thompson Seedless,FAQ,2026-08-16,4460,5677,5069,499
Maharashtra,Nashik,Satana,Grapes,Thompson Seedless,FAQ,2026-08-15,4494,5719,5107,151
Maharashtra,Nashik,Satana,Grapes,Thompson Seedless,FAQ,2026-08-14,4464,5681,5073,150
Maharashtra,Nashik,Satana,Grapes,Thompson Seedless,FAQ,2026-08-13,4477,5698,5088,385
Maharashtra,Nashik,Satana,Grapes,Thompson Seedless,FAQ,2026-08-12,4495,5720,5108,362
Maharashtra,Nashik,Satana,Grapes,Thompson Seedless,FAQ,2026-08-11,4502,5731,5117,617
Maharashtra,Nashik,Satana,Grapes,Thompson Seedless,FAQ,2026-08-10,4454,5669,5062,373
Maharashtra,Nashik,Satana,Grapes,Thompson Seedless,FAQ,2026-08-09,4503,5732,5118,384
Maharashtra,Nashik,Satana,Grapes,Thompson Seedless,FAQ,2026-08-08,4510,5741,5126,545
Maharashtra,Nashik,Satana,Grapes,Thompson Seedless,FAQ,2026-08-07,4488,5712,5100,572
Maharashtra,Nashik,Satana,Grapes,Thompson Seedless,FAQ,2026-08-06,4480,5703,5092,489
Maharashtra,Nashik,Satana,Grapes,Thompson Seedless,FAQ,2026-08-05,4437,5648,5043,560
Maharashtra,Nashik,Satana,Grapes,Thompson Seedless,FAQ,2026-08-04,4465,5682,5074,563
Maharashtra,Nashik,Satana,Grapes,Thompson Seedless,FAQ,2026-08-03,4422,5629,5026,581
Maharashtra,Nashik,Satana,Grapes,Thompson Seedless,FAQ,2026-08-02,4440,5651,5046,270
Maharashtra,Nashik,Satana,Grapes,Thompson Seedless,FAQ,2026-08-01,4431,5640,5036,193
Maharashtra,Nashik,Satana,Grapes,Thompson Seedless,FAQ,2026-07-31,4368,5559,4964,349
Maharashtra,Nashik,Satana,Grapes,Thompson Seedless,FAQ,2026-07-30,4354,5541,4948,742
Maharashtra,Nashik,Satana,Grapes,Thompson Seedless,FAQ,2026-07-29,4383,5578,4981,526
Maharashtra,Nashik,Satana,Grapes,Thompson Seedless,FAQ,2026-07-28,4316,5493,4905,550
Maharashtra,Nashik,Satana,Pomegranate,Bhagwa,FAQ,2026-08-26,5646,7185,6416,759
Maharashtra,Nashik,Satana,Pomegranate,Bhagwa,FAQ,2026-08-25,5632,7168,6400,464
Maharashtra,Nashik,Satana,Pomegranate,Bhagwa,FAQ,2026-08-24,5692,7245,6469,621
Maharashtra,Nashik,Satana,Pomegranate,Bhagwa,FAQ,2026-08-23,5661,7206,6434,118
Maharashtra,Nashik,Satana,Pomegranate,Bhagwa,FAQ,2026-08-22,5680,7229,6455,236
Maharashtra,Nashik,Satana,Pomegranate,Bhagwa,FAQ,2026-08-21,5716,7275,6496,176
Maharashtra,Nashik,Satana,Pomegranate,Bhagwa,FAQ,2026-08-20,5717,7276,6497,215
Maharashtra,Nashik,Satana,Pomegranate,Bhagwa,FAQ,2026-08-19,5744,7311,6528,344
Maharashtra,Nashik,Satana,Pomegranate,Bhagwa,FAQ,2026-08-18,5783,7360,6572,640
Maharashtra,Nashik,Satana,Pomegranate,Bhagwa,FAQ,2026-08-17,5810,7395,6603,105
Maharashtra,Nashik,Satana,Pomegranate,Bhagwa,FAQ,2026-08-16,5770,7343,6557,277
Maharashtra,Nashik,Satana,Pomegranate,Bhagwa,FAQ,2026-08-15,5786,7364,6575,101
Maharashtra,Nashik,Satana,Pomegranate,Bhagwa,FAQ,2026-08-14,5779,7356,6568,545
Maharashtra,Nashik,Satana,Pomegranate,Bhagwa,FAQ,2026-08-13,5815,7400,6608,244
Maharashtra,Nashik,Satana,Pomegranate,Bhagwa,FAQ,2026-08-12,5814,7399,6607,172
Maharashtra,Nashik,Satana,Pomegranate,Bhagwa,FAQ,2026-08-11,5838,7431,6635,564
Maharashtra,Nashik,Satana,Pomegranate,Bhagwa,FAQ,2026-08-10,5826,7415,6621,151
Maharashtra,Nashik,Satana,Pomegranate,Bhagwa,FAQ,2026-08-09,5810,7395,6603,753
Maharashtra,Nashik,Satana,Pomegranate,Bhagwa,FAQ,2026-08-08,5819,7406,6613,316
Maharashtra,Nashik,Satana,Pomegranate,Bhagwa,FAQ,2026-08-07,5815,7402,6609,556
Maharashtra,Nashik,Satana,Pomegranate,Bhagwa,FAQ,2026-08-06,5822,7409,6616,633
Maharashtra,Nashik,Satana,Pomegranate,Bhagwa,FAQ,2026-08-05,5805,7388,6597,159
Maharashtra,Nashik,Satana,Pomegranate,Bhagwa,FAQ,2026-08-04,5762,7333,6548,210
Maharashtra,Nashik,Satana,Pomegranate,Bhagwa,FAQ,2026-08-03,5730,7293,6512,104
Maharashtra,Nashik,Satana,Pomegranate,Bhagwa,FAQ,2026-08-02,5734,7299,6517,270
Maharashtra,Nashik,Satana,Pomegranate,Bhagwa,FAQ,2026-08-01,5718,7277,6498,281
Maharashtra,Nashik,Satana,Pomegranate,Bhagwa,FAQ,2026-07-31,5737,7302,6520,455
Maharashtra,Nashik,Satana,Pomegranate,Bhagwa,FAQ,2026-07-30,5709,7266,6488,142
Maharashtra,Nashik,Satana,Pomegranate,Bhagwa,FAQ,2026-07-29,5698,7252,6475,146
Maharashtra,Nashik,Satana,Pomegranate,Bhagwa,FAQ,2026-07-28,5664,7209,6437,644
Maharashtra,Nashik,Kalwan,Tomato,Vaishali,FAQ,2026-08-26,1829,2328,2079,636
Maharashtra,Nashik,Kalwan,Tomato,Vaishali,FAQ,2026-08-25,1902,2421,2162,363
Maharashtra,Nashik,Kalwan,Tomato,Vaishali,FAQ,2026-08-24,1896,2413,2155,657
Maharashtra,Nashik,Kalwan,Tomato,Hybrid,FAQ,2026-08-23,1910,2431,2171,301
Maharashtra,Nashik,Kalwan,Tomato,Vaishali,FAQ,2026-08-22,1915,2438,2177,747
Maharashtra,Nashik,Kalwan,Tomato,Local,FAQ,2026-08-21,1964,2499,2232,194
Maharashtra,Nashik,Kalwan,Tomato,Vaishali,FAQ,2026-08-20,1927,2452,2190,517
Maharashtra,Nashik,Kalwan,Tomato,Local,FAQ,2026-08-19,1938,2467,2203,796
Maharashtra,Nashik,Kalwan,Tomato,Vaishali,FAQ,2026-08-18,1989,2532,2261,200
Maharashtra,Nashik,Kalwan,Tomato,Hybrid,FAQ,2026-08-17,1992,2535,2264,408
Maharashtra,Nashik,Kalwan,Tomato,Local,FAQ,2026-08-16,2016,2565,2291,786
Maharashtra,Nashik,Kalwan,Tomato,Vaishali,FAQ,2026-08-15,1987,2528,2258,274
Maharashtra,Nashik,Kalwan,Tomato,Hybrid,FAQ,2026-08-14,2015,2564,2290,170
Maharashtra,Nashik,Kalwan,Tomato,Local,FAQ,2026-08-13,2001,2546,2274,101
Maharashtra,Nashik,Kalwan,Tomato,Local,FAQ,2026-08-12,2006,2553,2280,207
Maharashtra,Nashik,Kalwan,Tomato,Local,FAQ,2026-08-11,2059,2620,2340,244
Maharashtra,Nashik,Kalwan,Tomato,Hybrid,FAQ,2026-08-10,2035,2590,2313,374
Maharashtra,Nashik,Kalwan,Tomato,Local,FAQ,2026-08-09,2044,2601,2323,772
Maharashtra,Nashik,Kalwan,Tomato,Vaishali,FAQ,2026-08-08,2047,2606,2327,280
Maharashtra,Nashik,Kalwan,Tomato,Local,FAQ,2026-08-07,1989,2532,2261,179
Maharashtra,Nashik,Kalwan,Tomato,Local,FAQ,2026-08-06,2002,2548,2275,673
Maharashtra,Nashik,Kalwan,Tomato,Local,FAQ,2026-08-05,1974,2513,2244,697
Maharashtra,Nashik,Kalwan,Tomato,Vaishali,FAQ,2026-08-04,1968,2505,2237,424
Maharashtra,Nashik,Kalwan,Tomato,Vaishali,FAQ,2026-08-03,1976,2515,2246,782
Maharashtra,Nashik,Kalwan,Tomato,Hybrid,FAQ,2026-08-02,1974,2513,2244,240
Maharashtra,Nashik,Kalwan,Tomato,Local,FAQ,2026-08-01,1977,2516,2247,649
Maharashtra,Nashik,Kalwan,Tomato,Hybrid,FAQ,2026-07-31,1921,2446,2184,771
Maharashtra,Nashik,Kalwan,Tomato,Local,FAQ,2026-07-30,1878,2391,2135,194
Maharashtra,Nashik,Kalwan,Tomato,Hybrid,FAQ,2026-07-29,1914,2437,2176,609
Maharashtra,Nashik,Kalwan,Tomato,Hybrid,FAQ,2026-07-28,1855,2360,2108,696
Maharashtra,Nashik,Kalwan,Onion,White,FAQ,2026-08-26,1532,1951,1742,422
Maharashtra,Nashik,Kalwan,Onion,Red,FAQ,2026-08-25,1597,2032,1815,590
Maharashtra,Nashik,Kalwan,Onion,White,FAQ,2026-08-24,1607,2046,1827,353
Maharashtra,Nashik,Kalwan,Onion,Red,FAQ,2026-08-23,1596,2031,1814,367
Maharashtra,Nashik,Kalwan,Onion,Red,FAQ,2026-08-22,1633,2078,1856,657
Maharashtra,Nashik,Kalwan,Onion,Red,FAQ,2026-08-21,1644,2093,1869,778
Maharashtra,Nashik,Kalwan,Onion,White,FAQ,2026-08-20,1660,2113,1887,478
Maharashtra,Nashik,Kalwan,Onion,Red,FAQ,2026-08-19,1675,2132,1904,714
Maharashtra,Nashik,Kalwan,Onion,Red,FAQ,2026-08-18,1648,2097,1873,602
Maharashtra,Nashik,Kalwan,Onion,Garwa,FAQ,2026-08-17,1721,2190,1956,799
Maharashtra,Nashik,Kalwan,Onion,White,FAQ,2026-08-16,1680,2139,1910,586
Maharashtra,Nashik,Kalwan,Onion,Red,FAQ,2026-08-15,1737,2210,1974,314
Maharashtra,Nashik,Kalwan,Onion,Red,FAQ,2026-08-14,1682,2141,1912,153
Maharashtra,Nashik,Kalwan,Onion,Red,FAQ,2026-08-13,1705,2170,1938,723
Maharashtra,Nashik,Kalwan,Onion,Garwa,FAQ,2026-08-12,1708,2175,1942,736
Maharashtra,Nashik,Kalwan,Onion,Red,FAQ,2026-08-11,1745,2220,1983,706
Maharashtra,Nashik,Kalwan,Onion,Red,FAQ,2026-08-10,1712,2179,1946,463
Maharashtra,Nashik,Kalwan,Onion,White,FAQ,2026-08-09,1695,2158,1927,335
Maharashtra,Nashik,Kalwan,Onion,Garwa,FAQ,2026-08-08,1728,2199,1964,109
Maharashtra,Nashik,Kalwan,Onion,Red,FAQ,2026-08-07,1707,2172,1940,254
Maharashtra,Nashik,Kalwan,Onion,Red,FAQ,2026-08-06,1678,2135,1907,711
Maharashtra,Nashik,Kalwan,Onion,Red,FAQ,2026-08-05,1716,2184,1950,466
Maharashtra,Nashik,Kalwan,Onion,Garwa,FAQ,2026-08-04,1665,2120,1893,565
Maharashtra,Nashik,Kalwan,Onion,Garwa,FAQ,2026-08-03,1653,2104,1879,192
Maharashtra,Nashik,Kalwan,Onion,Garwa,FAQ,2026-08-02,1682,2141,1912,720
Maharashtra,Nashik,Kalwan,Onion,White,FAQ,2026-08-01,1638,2085,1862,155
Maharashtra,Nashik,Kalwan,Onion,White,FAQ,2026-07-31,1622,2065,1844,623
Maharashtra,Nashik,Kalwan,Onion,Red,FAQ,2026-07-30,1582,2013,1798,641
Maharashtra,Nashik,Kalwan,Onion,White,FAQ,2026-07-29,1607,2046,1827,296
Maharashtra,Nashik,Kalwan,Onion,Garwa,FAQ,2026-07-28,1565,1992,1779,631
Maharashtra,Nashik,Kalwan,Wheat,FAQ,FAQ,2026-08-26,2073,2638,2356,180
Maharashtra,Nashik,Kalwan,Wheat,Lok-1,FAQ,2026-08-25,2097,2670,2384,203
Maharashtra,Nashik,Kalwan,Wheat,Sharbati,FAQ,2026-08-24,2097,2668,2383,221
Maharashtra,Nashik,Kalwan,Wheat,FAQ,FAQ,2026-08-23,2149,2736,2443,460
Maharashtra,Nashik,Kalwan,Wheat,FAQ,FAQ,2026-08-22,2131,2712,2422,272
Maharashtra,Nashik,Kalwan,Wheat,Sharbati,FAQ,2026-08-21,2144,2729,2437,221
Maharashtra,Nashik,Kalwan,Wheat,Sharbati,FAQ,2026-08-20,2211,2814,2513,475
Maharashtra,Nashik,Kalwan,Wheat,Sharbati,FAQ,2026-08-19,2158,2747,2453,797
Maharashtra,Nashik,Kalwan,Wheat,FAQ,FAQ,2026-08-18,2178,2773,2476,789
Maharashtra,Nashik,Kalwan,Wheat,FAQ,FAQ,2026-08-17,2202,2803,2503,388
Maharashtra,Nashik,Kalwan,Wheat,Lok-1,FAQ,2026-08-16,2227,2834,2531,625
Maharashtra,Nashik,Kalwan,Wheat,Lok-1,FAQ,2026-08-15,2244,2856,2550,267
Maharashtra,Nashik,Kalwan,Wheat,Sharbati,FAQ,2026-08-14,2238,2849,2544,594
Maharashtra,Nashik,Kalwan,Wheat,FAQ,FAQ,2026-08-13,2272,2891,2582,587
Maharashtra,Nashik,Kalwan,Wheat,Lok-1,FAQ,2026-08-12,2278,2899,2589,660
Maharashtra,Nashik,Kalwan,Wheat,Lok-1,FAQ,2026-08-11,2249,2862,2556,645
Maharashtra,Nashik,Kalwan,Wheat,Lok-1,FAQ,2026-08-10,2211,2814,2513,349
Maharashtra,Nashik,Kalwan,Wheat,Lok-1,FAQ,2026-08-09,2207,2808,2508,538
Maharashtra,Nashik,Kalwan,Wheat,Lok-1,FAQ,2026-08-08,2222,2829,2526,590
Maharashtra,Nashik,Kalwan,Wheat,Sharbati,FAQ,2026-08-07,2207,2810,2509,480
Maharashtra,Nashik,Kalwan,Wheat,Lok-1,FAQ,2026-08-06,2244,2856,2550,319
Maharashtra,Nashik,Kalwan,Wheat,Lok-1,FAQ,2026-08-05,2215,2820,2518,603
Maharashtra,Nashik,Kalwan,Wheat,Sharbati,FAQ,2026-08-04,2170,2761,2466,226
Maharashtra,Nashik,Kalwan,Wheat,Lok-1,FAQ,2026-08-03,2212,2815,2514,233
Maharashtra,Nashik,Kalwan,Wheat,Sharbati,FAQ,2026-08-02,2204,2805,2505,133
Maharashtra,Nashik,Kalwan,Wheat,Sharbati,FAQ,2026-08-01,2165,2756,2461,675
Maharashtra,Nashik,Kalwan,Wheat,Sharbati,FAQ,2026-07-31,2120,2699,2410,228
Maharashtra,Nashik,Kalwan,Wheat,FAQ,FAQ,2026-07-30,2123,2702,2413,393
Maharashtra,Nashik,Kalwan,Wheat,Sharbati,FAQ,2026-07-29,2145,2730,2438,632
Maharashtra,Nashik,Kalwan,Wheat,FAQ,FAQ,2026-07-28,2083,2652,2368,590
Maharashtra,Nashik,Kalwan,Rice,Paddy(Dpr),FAQ,2026-08-26,2220,2825,2523,533
Maharashtra,Nashik,Kalwan,Rice,Basmati,FAQ,2026-08-25,2228,2835,2532,403
Maharashtra,Nashik,Kalwan,Rice,Basmati,FAQ,2026-08-24,2225,2832,2529,293
Maharashtra,Nashik,Kalwan,Rice,Swarna,FAQ,2026-08-23,2283,2906,2595,623
Maharashtra,Nashik,Kalwan,Rice,Paddy(Dpr),FAQ,2026-08-22,2293,2918,2606,683
Maharashtra,Nashik,Kalwan,Rice,Swarna,FAQ,2026-08-21,2289,2914,2602,611
Maharashtra,Nashik,Kalwan,Rice,Swarna,FAQ,2026-08-20,2338,2975,2657,196
Maharashtra,Nashik,Kalwan,Rice,Swarna,FAQ,2026-08-19,2293,2918,2606,316
Maharashtra,Nashik,Kalwan,Rice,Paddy(Dpr),FAQ,2026-08-18,2322,2955,2639,338
Maharashtra,Nashik,Kalwan,Rice,Paddy(Dpr),FAQ,2026-08-17,2339,2976,2658,347
Maharashtra,Nashik,Kalwan,Rice,Swarna,FAQ,2026-08-16,2385,3036,2711,548
Maharashtra,Nashik,Kalwan,Rice,Swarna,FAQ,2026-08-15,2339,2978,2659,460
Maharashtra,Nashik,Kalwan,Rice,Swarna,FAQ,2026-08-14,2346,2985,2666,418
Maharashtra,Nashik,Kalwan,Rice,Swarna,FAQ,2026-08-13,2395,3048,2722,294
Maharashtra,Nashik,Kalwan,Rice,Swarna,FAQ,2026-08-12,2407,3064,2736,560
Maharashtra,Nashik,Kalwan,Rice,Basmati,FAQ,2026-08-11,2409,3066,2738,798
Maharashtra,Nashik,Kalwan,Rice,Swarna,FAQ,2026-08-10,2344,2983,2664,237
Maharashtra,Nashik,Kalwan,Rice,Basmati,FAQ,2026-08-09,2363,3008,2686,159
Maharashtra,Nashik,Kalwan,Rice,Swarna,FAQ,2026-08-08,2342,2981,2662,259
Maharashtra,Nashik,Kalwan,Rice,Basmati,FAQ,2026-08-07,2383,3032,2708,592
Maharashtra,Nashik,Kalwan,Rice,Basmati,FAQ,2026-08-06,2385,3036,2711,117
Maharashtra,Nashik,Kalwan,Rice,Paddy(Dpr),FAQ,2026-08-05,2377,3026,2702,492
Maharashtra,Nashik,Kalwan,Rice,Basmati,FAQ,2026-08-04,2347,2988,2668,356
Maharashtra,Nashik,Kalwan,Rice,Paddy(Dpr),FAQ,2026-08-03,2310,2940,2625,799
Maharashtra,Nashik,Kalwan,Rice,Basmati,FAQ,2026-08-02,2331,2966,2649,522
Maharashtra,Nashik,Kalwan,Rice,Swarna,FAQ,2026-08-01,2309,2938,2624,427
Maharashtra,Nashik,Kalwan,Rice,Basmati,FAQ,2026-07-31,2275,2896,2586,354
Maharashtra,Nashik,Kalwan,Rice,Swarna,FAQ,2026-07-30,2234,2843,2539,588
Maharashtra,Nashik,Kalwan,Rice,Basmati,FAQ,2026-07-29,2245,2858,2552,128
Maharashtra,Nashik,Kalwan,Rice,Swarna,FAQ,2026-07-28,2192,2791,2492,783
Maharashtra,Nashik,Kalwan,Potato,Jyoti,FAQ,2026-08-26,1211,1542,1377,550
Maharashtra,Nashik,Kalwan,Potato,Kufri,FAQ,2026-08-25,1249,1590,1420,723
Maharashtra,Nashik,Kalwan,Potato,Kufri,FAQ,2026-08-24,1269,1616,1443,164
Maharashtra,Nashik,Kalwan,Potato,Kufri,FAQ,2026-08-23,1295,1648,1472,294
Maharashtra,Nashik,Kalwan,Potato,Kufri,FAQ,2026-08-22,1349,1716,1533,183
Maharashtra,Nashik,Kalwan,Potato,Jyoti,FAQ,2026-08-21,1362,1733,1548,764
Maharashtra,Nashik,Kalwan,Potato,Kufri,FAQ,2026-08-20,1333,1696,1515,703
Maharashtra,Nashik,Kalwan,Potato,Kufri,FAQ,2026-08-19,1369,1742,1556,234
Maharashtra,Nashik,Kalwan,Potato,Jyoti,FAQ,2026-08-18,1353,1722,1538,604
Maharashtra,Nashik,Kalwan,Potato,Jyoti,FAQ,2026-08-17,1397,1778,1588,342
Maharashtra,Nashik,Kalwan,Potato,Jyoti,FAQ,2026-08-16,1405,1788,1597,402
Maharashtra,Nashik,Kalwan,Potato,Jyoti,FAQ,2026-08-15,1390,1769,1580,132
Maharashtra,Nashik,Kalwan,Potato,Jyoti,FAQ,2026-08-14,1428,1817,1623,590
Maharashtra,Nashik,Kalwan,Potato,Jyoti,FAQ,2026-08-13,1369,1742,1556,274
Maharashtra,Nashik,Kalwan,Potato,Jyoti,FAQ,2026-08-12,1423,1812,1618,196
Maharashtra,Nashik,Kalwan,Potato,Jyoti,FAQ,2026-08-11,1428,1817,1623,689
Maharashtra,Nashik,Kalwan,Potato,Jyoti,FAQ,2026-08-10,1403,1786,1595,573
Maharashtra,Nashik,Kalwan,Potato,Kufri,FAQ,2026-08-09,1426,1815,1621,121
Maharashtra,Nashik,Kalwan,Potato,Jyoti,FAQ,2026-08-08,1423,1812,1618,160
Maharashtra,Nashik,Kalwan,Potato,Kufri,FAQ,2026-08-07,1408,1792,1600,349
Maharashtra,Nashik,Kalwan,Potato,Kufri,FAQ,2026-08-06,1372,1747,1560,621
Maharashtra,Nashik,Kalwan,Potato,Jyoti,FAQ,2026-08-05,1366,1739,1553,384
